Date,Close,signal
2006-04-20,10.760000228881836,0
2006-04-21,10.34000015258789,0
2006-04-24,10.199999809265137,0
2006-04-25,10.399999618530273,0
2006-04-26,10.979999542236328,0
2006-04-27,10.520000457763672,0
2006-04-28,10.699999809265137,0
2006-05-01,10.390000343322754,0
2006-05-02,10.529999732971191,0
2006-05-03,10.520000457763672,0
2006-05-04,10.369999885559082,0
2006-05-05,10.609999656677246,0
2006-05-08,10.619999885559082,0
2006-05-09,10.510000228881836,0
2006-05-10,10.5,0
2006-05-11,10.140000343322754,0
2006-05-12,9.4399995803833,0
2006-05-15,9.569999694824219,0
2006-05-16,9.4399995803833,0
2006-05-17,9.539999961853027,0
2006-05-18,9.149999618530273,0
2006-05-19,9.25,0
2006-05-22,9.170000076293945,0
2006-05-23,9.399999618530273,0
2006-05-24,9.579999923706055,0
2006-05-25,9.579999923706055,0
2006-05-26,9.609999656677246,0
2006-05-30,9.300000190734863,0
2006-05-31,9.319999694824219,0
2006-06-01,9.75,0
2006-06-02,9.65999984741211,0
2006-06-05,9.399999618530273,0
2006-06-06,9.350000381469727,0
2006-06-07,9.270000457763672,0
2006-06-08,9.180000305175781,0
2006-06-09,9.0600004196167,0
2006-06-12,8.569999694824219,0
2006-06-13,7.46999979019165,0
2006-06-14,8.020000457763672,0
2006-06-15,8.260000228881836,0
2006-06-16,8.220000267028809,0
2006-06-19,8.020000457763672,0
2006-06-20,8.140000343322754,0
2006-06-21,8.229999542236328,0
2006-06-22,8.050000190734863,0
2006-06-23,8.079999923706055,0
2006-06-26,8.079999923706055,0
2006-06-27,7.849999904632568,0
2006-06-28,7.769999980926514,0
2006-06-29,7.920000076293945,0
2006-06-30,7.909999847412109,0
2006-07-03,8.329999923706055,0
2006-07-05,8.109999656677246,0
2006-07-06,8.279999732971191,0
2006-07-07,8.229999542236328,0
2006-07-10,8.25,0
2006-07-11,8.569999694824219,0
2006-07-12,8.220000267028809,0
2006-07-13,7.900000095367432,0
2006-07-14,7.610000133514404,0
2006-07-17,7.599999904632568,0
2006-07-18,7.550000190734863,0
2006-07-19,7.630000114440918,0
2006-07-20,7.389999866485596,0
2006-07-21,7.400000095367432,0
2006-07-24,8.010000228881836,0
2006-07-25,8.5,0
2006-07-26,7.300000190734863,0
2006-07-27,7.239999771118164,0
2006-07-28,7.139999866485596,0
2006-07-31,7.21999979019165,0
2006-08-01,7.0,0
2006-08-02,7.349999904632568,0
2006-08-03,7.230000019073486,0
2006-08-04,7.139999866485596,0
2006-08-07,7.059999942779541,0
2006-08-08,7.070000171661377,0
2006-08-09,6.889999866485596,0
2006-08-10,6.929999828338623,0
2006-08-11,6.900000095367432,0
2006-08-14,6.96999979019165,0
2006-08-15,7.139999866485596,0
2006-08-16,7.679999828338623,0
2006-08-17,7.679999828338623,0
2006-08-18,7.909999847412109,0
2006-08-21,7.880000114440918,0
2006-08-22,7.840000152587891,0
2006-08-23,7.53000020980835,0
2006-08-24,7.53000020980835,0
2006-08-25,7.710000038146973,0
2006-08-28,7.739999771118164,0
2006-08-29,7.860000133514404,0
2006-08-30,7.800000190734863,0
2006-08-31,7.769999980926514,0
2006-09-01,7.860000133514404,0
2006-09-05,7.96999979019165,0
2006-09-06,7.699999809265137,0
2006-09-07,7.550000190734863,0
2006-09-08,7.5,0
2006-09-11,7.590000152587891,0
2006-09-12,7.630000114440918,0
2006-09-13,7.610000133514404,0
2006-09-14,7.610000133514404,0
2006-09-15,7.590000152587891,0
2006-09-18,7.46999979019165,0
2006-09-19,7.409999847412109,0
2006-09-20,7.400000095367432,0
2006-09-21,7.289999961853027,0
2006-09-22,7.269999980926514,0
2006-09-25,7.440000057220459,0
2006-09-26,7.349999904632568,0
2006-09-27,7.309999942779541,0
2006-09-28,7.239999771118164,0
2006-09-29,7.659999847412109,0
2006-10-02,7.539999961853027,0
2006-10-03,7.619999885559082,0
2006-10-04,7.650000095367432,0
2006-10-05,8.539999961853027,0
2006-10-06,8.760000228881836,0
2006-10-09,9.300000190734863,0
2006-10-10,9.25,0
2006-10-11,9.050000190734863,0
2006-10-12,9.649999618530273,0
2006-10-13,9.630000114440918,0
2006-10-16,9.6899995803833,0
2006-10-17,9.630000114440918,0
2006-10-18,9.390000343322754,0
2006-10-19,9.40999984741211,0
2006-10-20,9.15999984741211,0
2006-10-23,9.399999618530273,0
2006-10-24,9.199999809265137,0
2006-10-25,9.449999809265137,0
2006-10-26,9.609999656677246,0
2006-10-27,9.619999885559082,0
2006-10-30,9.670000076293945,0
2006-10-31,9.3100004196167,0
2006-11-01,8.989999771118164,0
2006-11-02,8.770000457763672,0
2006-11-03,8.859999656677246,0
2006-11-06,9.15999984741211,0
2006-11-07,9.119999885559082,0
2006-11-08,9.180000305175781,0
2006-11-09,9.050000190734863,0
2006-11-10,9.220000267028809,0
2006-11-13,9.25,0
2006-11-14,9.279999732971191,0
2006-11-15,9.210000038146973,0
2006-11-16,9.069999694824219,0
2006-11-17,9.020000457763672,0
2006-11-20,8.979999542236328,0
2006-11-21,8.8100004196167,0
2006-11-22,8.850000381469727,0
2006-11-24,8.970000267028809,0
2006-11-27,8.550000190734863,0
2006-11-28,8.460000038146973,0
2006-11-29,8.539999961853027,0
2006-11-30,8.479999542236328,0
2006-12-01,8.279999732971191,0
2006-12-04,8.430000305175781,0
2006-12-05,8.460000038146973,0
2006-12-06,8.5600004196167,0
2006-12-07,8.359999656677246,0
2006-12-08,8.460000038146973,0
2006-12-11,8.319999694824219,0
2006-12-12,8.130000114440918,0
2006-12-13,8.039999961853027,0
2006-12-14,8.0,0
2006-12-15,7.849999904632568,0
2006-12-18,7.78000020980835,0
2006-12-19,7.599999904632568,0
2006-12-20,7.690000057220459,0
2006-12-21,7.599999904632568,0
2006-12-22,7.53000020980835,0
2006-12-26,7.429999828338623,0
2006-12-27,7.5,0
2006-12-28,7.809999942779541,0
2006-12-29,7.610000133514404,0
2007-01-03,7.900000095367432,0
2007-01-04,7.989999771118164,0
2007-01-05,8.069999694824219,0
2007-01-08,8.1899995803833,0
2007-01-09,8.479999542236328,0
2007-01-10,8.329999923706055,0
2007-01-11,8.220000267028809,0
2007-01-12,8.199999809265137,0
2007-01-16,8.180000305175781,0
2007-01-17,8.039999961853027,0
2007-01-18,7.809999942779541,0
2007-01-19,7.820000171661377,0
2007-01-22,7.849999904632568,0
2007-01-23,7.820000171661377,0
2007-01-24,7.75,0
2007-01-25,7.610000133514404,0
2007-01-26,7.639999866485596,0
2007-01-29,7.730000019073486,0
2007-01-30,7.829999923706055,0
2007-01-31,7.75,0
2007-02-01,7.800000190734863,0
2007-02-02,7.820000171661377,0
2007-02-05,7.829999923706055,0
2007-02-06,7.900000095367432,0
2007-02-07,7.980000019073486,0
2007-02-08,7.889999866485596,0
2007-02-09,7.760000228881836,0
2007-02-12,7.789999961853027,0
2007-02-13,7.739999771118164,0
2007-02-14,8.029999732971191,0
2007-02-15,8.119999885559082,0
2007-02-16,8.119999885559082,0
2007-02-20,8.319999694824219,0
2007-02-21,8.539999961853027,0
2007-02-22,8.430000305175781,0
2007-02-23,8.5600004196167,0
2007-02-26,8.420000076293945,0
2007-02-27,8.109999656677246,0
2007-02-28,7.940000057220459,0
2007-03-01,7.909999847412109,0
2007-03-02,7.739999771118164,0
2007-03-05,7.440000057220459,0
2007-03-06,7.889999866485596,0
2007-03-07,7.730000019073486,0
2007-03-08,7.789999961853027,0
2007-03-09,7.78000020980835,0
2007-03-12,7.849999904632568,0
2007-03-13,7.800000190734863,0
2007-03-14,7.889999866485596,0
2007-03-15,7.889999866485596,0
2007-03-16,7.809999942779541,0
2007-03-19,8.029999732971191,0
2007-03-20,8.199999809265137,0
2007-03-21,8.319999694824219,0
2007-03-22,8.34000015258789,0
2007-03-23,8.260000228881836,0
2007-03-26,8.279999732971191,0
2007-03-27,8.279999732971191,0
2007-03-28,8.180000305175781,0
2007-03-29,8.029999732971191,0
2007-03-30,8.029999732971191,0
2007-04-02,8.119999885559082,0
2007-04-03,8.199999809265137,0
2007-04-04,8.079999923706055,0
2007-04-05,7.980000019073486,0
2007-04-09,7.849999904632568,0
2007-04-10,7.909999847412109,0
2007-04-11,7.880000114440918,0
2007-04-12,8.039999961853027,0
2007-04-13,8.149999618530273,0
2007-04-16,8.15999984741211,0
2007-04-17,8.25,0
2007-04-18,8.59000015258789,0
2007-04-19,8.369999885559082,0
2007-04-20,8.34000015258789,0
2007-04-23,8.239999771118164,0
2007-04-24,8.5600004196167,0
2007-04-25,8.1899995803833,0
2007-04-26,8.010000228881836,0
2007-04-27,8.270000457763672,0
2007-04-30,8.630000114440918,0
2007-05-01,9.100000381469727,0
2007-05-02,9.15999984741211,0
2007-05-03,9.449999809265137,0
2007-05-04,9.529999732971191,0
2007-05-07,9.920000076293945,0
2007-05-08,9.569999694824219,0
2007-05-09,9.619999885559082,0
2007-05-10,9.40999984741211,0
2007-05-11,9.420000076293945,0
2007-05-14,9.199999809265137,0
2007-05-15,8.989999771118164,0
2007-05-16,9.329999923706055,0
2007-05-17,9.239999771118164,0
2007-05-18,9.300000190734863,0
2007-05-21,9.329999923706055,0
2007-05-22,9.220000267028809,0
2007-05-23,9.539999961853027,0
2007-05-24,10.069999694824219,0
2007-05-25,10.289999961853027,0
2007-05-29,10.449999809265137,0
2007-05-30,10.989999771118164,0
2007-05-31,10.539999961853027,0
2007-06-01,10.630000114440918,0
2007-06-04,10.479999542236328,0
2007-06-05,10.380000114440918,0
2007-06-06,10.5600004196167,0
2007-06-07,10.649999618530273,0
2007-06-08,10.899999618530273,0
2007-06-11,11.899999618530273,0
2007-06-12,12.050000190734863,0
2007-06-13,11.699999809265137,0
2007-06-14,12.180000305175781,0
2007-06-15,12.289999961853027,0
2007-06-18,12.119999885559082,0
2007-06-19,12.649999618530273,0
2007-06-20,12.420000076293945,0
2007-06-21,12.630000114440918,0
2007-06-22,13.430000305175781,0
2007-06-25,13.770000457763672,0
2007-06-26,13.210000038146973,0
2007-06-27,13.270000457763672,0
2007-06-28,13.399999618530273,0
2007-06-29,13.960000038146973,0
2007-07-02,14.390000343322754,0
2007-07-03,14.260000228881836,0
2007-07-05,14.130000114440918,0
2007-07-06,14.0600004196167,0
2007-07-09,16.6200008392334,0
2007-07-10,16.260000228881836,0
2007-07-11,16.15999984741211,0
2007-07-12,15.510000228881836,0
2007-07-13,16.270000457763672,0
2007-07-16,16.229999542236328,0
2007-07-17,16.18000030517578,0
2007-07-18,15.850000381469727,0
2007-07-19,17.40999984741211,0
2007-07-20,17.139999389648438,0
2007-07-23,16.559999465942383,0
2007-07-24,15.210000038146973,0
2007-07-25,14.760000228881836,0
2007-07-26,14.0600004196167,0
2007-07-27,14.229999542236328,0
2007-07-30,15.170000076293945,0
2007-07-31,15.270000457763672,0
2007-08-01,14.59000015258789,0
2007-08-02,14.930000305175781,0
2007-08-03,14.260000228881836,0
2007-08-06,14.130000114440918,0
2007-08-07,14.569999694824219,0
2007-08-08,15.680000305175781,0
2007-08-09,16.25,0
2007-08-10,15.369999885559082,0
2007-08-13,15.039999961853027,0
2007-08-14,14.260000228881836,0
2007-08-15,13.800000190734863,0
2007-08-16,13.5600004196167,0
2007-08-17,14.100000381469727,0
2007-08-20,13.579999923706055,0
2007-08-21,13.460000038146973,0
2007-08-22,13.569999694824219,0
2007-08-23,13.359999656677246,0
2007-08-24,14.079999923706055,0
2007-08-27,14.100000381469727,0
2007-08-28,13.34000015258789,0
2007-08-29,13.600000381469727,0
2007-08-30,14.3100004196167,0
2007-08-31,14.3100004196167,0
2007-09-04,14.859999656677246,0
2007-09-05,14.670000076293945,0
2007-09-06,15.149999618530273,0
2007-09-07,14.520000457763672,0
2007-09-10,14.470000267028809,0
2007-09-11,14.59000015258789,0
2007-09-12,14.449999809265137,0
2007-09-13,14.430000305175781,0
2007-09-14,14.369999885559082,0
2007-09-17,14.90999984741211,0
2007-09-18,15.020000457763672,0
2007-09-19,15.770000457763672,0
2007-09-20,15.649999618530273,0
2007-09-21,15.300000190734863,0
2007-09-24,15.229999542236328,0
2007-09-25,15.329999923706055,0
2007-09-26,15.630000114440918,0
2007-09-27,15.859999656677246,0
2007-09-28,15.6899995803833,0
2007-10-01,16.200000762939453,0
2007-10-02,16.969999313354492,0
2007-10-03,16.579999923706055,0
2007-10-04,18.049999237060547,0
2007-10-05,17.8700008392334,0
2007-10-08,18.559999465942383,0
2007-10-09,18.809999465942383,0
2007-10-10,17.989999771118164,0
2007-10-11,17.34000015258789,0
2007-10-12,17.850000381469727,0
2007-10-15,17.559999465942383,0
2007-10-16,17.110000610351562,0
2007-10-17,16.690000534057617,0
2007-10-18,16.510000228881836,0
2007-10-19,15.600000381469727,0
2007-10-22,16.700000762939453,0
2007-10-23,17.239999771118164,0
2007-10-24,17.18000030517578,0
2007-10-25,16.780000686645508,0
2007-10-26,16.649999618530273,0
2007-10-29,16.3799991607666,0
2007-10-30,16.0,0
2007-10-31,16.649999618530273,0
2007-11-01,15.949999809265137,0
2007-11-02,15.979999542236328,0
2007-11-05,15.630000114440918,0
2007-11-06,15.760000228881836,0
2007-11-07,15.260000228881836,0
2007-11-08,14.84000015258789,0
2007-11-09,14.109999656677246,0
2007-11-12,13.170000076293945,0
2007-11-13,14.279999732971191,0
2007-11-14,14.420000076293945,0
2007-11-15,13.880000114440918,0
2007-11-16,13.65999984741211,0
2007-11-19,13.15999984741211,0
2007-11-20,13.4399995803833,0
2007-11-21,13.050000190734863,0
2007-11-23,13.039999961853027,0
2007-11-26,12.680000305175781,0
2007-11-27,12.899999618530273,0
2007-11-28,14.170000076293945,0
2007-11-29,13.90999984741211,0
2007-11-30,14.010000228881836,0
2007-12-03,14.619999885559082,0
2007-12-04,14.84000015258789,0
2007-12-05,15.220000267028809,0
2007-12-06,15.9399995803833,0
2007-12-07,15.65999984741211,0
2007-12-10,15.460000038146973,0
2007-12-11,14.829999923706055,0
2007-12-12,15.039999961853027,0
2007-12-13,14.609999656677246,0
2007-12-14,14.420000076293945,0
2007-12-17,13.850000381469727,0
2007-12-18,14.600000381469727,0
2007-12-19,14.720000267028809,0
2007-12-20,14.859999656677246,0
2007-12-21,15.170000076293945,0
2007-12-24,15.180000305175781,0
2007-12-26,15.270000457763672,0
2007-12-27,14.859999656677246,0
2007-12-28,14.6899995803833,0
2007-12-31,14.390000343322754,0
2008-01-02,14.039999961853027,0
2008-01-03,14.0600004196167,0
2008-01-04,13.229999542236328,0
2008-01-07,13.109999656677246,0
2008-01-08,13.279999732971191,0
2008-01-09,12.539999961853027,0
2008-01-10,11.970000267028809,0
2008-01-11,11.569999694824219,0
2008-01-14,11.75,0
2008-01-15,11.319999694824219,0
2008-01-16,10.850000381469727,0
2008-01-17,9.949999809265137,0
2008-01-18,9.649999618530273,0
2008-01-22,8.899999618530273,0
2008-01-23,9.140000343322754,0
2008-01-24,9.699999809265137,0
2008-01-25,10.479999542236328,0
2008-01-28,10.670000076293945,0
2008-01-29,11.199999809265137,0
2008-01-30,10.880000114440918,0
2008-01-31,11.489999771118164,0
2008-02-01,11.699999809265137,0
2008-02-04,11.609999656677246,0
2008-02-05,11.010000228881836,0
2008-02-06,10.859999656677246,0
2008-02-07,10.970000267028809,0
2008-02-08,10.960000038146973,0
2008-02-11,11.649999618530273,0
2008-02-12,11.529999732971191,0
2008-02-13,12.760000228881836,0
2008-02-14,11.859999656677246,0
2008-02-15,11.9399995803833,0
2008-02-19,11.989999771118164,0
2008-02-20,12.100000381469727,0
2008-02-21,11.960000038146973,0
2008-02-22,11.550000190734863,0
2008-02-25,11.800000190734863,0
2008-02-26,11.680000305175781,0
2008-02-27,11.6899995803833,0
2008-02-28,11.75,0
2008-02-29,11.270000457763672,0
2008-03-03,11.369999885559082,0
2008-03-04,11.079999923706055,0
2008-03-05,11.279999732971191,0
2008-03-06,11.010000228881836,0
2008-03-07,10.779999732971191,0
2008-03-10,10.430000305175781,0
2008-03-11,11.40999984741211,0
2008-03-12,10.539999961853027,0
2008-03-13,10.579999923706055,0
2008-03-14,9.9399995803833,0
2008-03-17,9.359999656677246,0
2008-03-18,10.029999732971191,0
2008-03-19,9.600000381469727,0
2008-03-20,9.649999618530273,0
2008-03-24,9.819999694824219,0
2008-03-25,10.149999618530273,0
2008-03-26,10.210000038146973,0
2008-03-27,9.890000343322754,0
2008-03-28,9.5600004196167,0
2008-03-31,9.399999618530273,0
2008-04-01,9.859999656677246,0
2008-04-02,9.770000457763672,0
2008-04-03,10.270000457763672,0
2008-04-04,10.140000343322754,0
2008-04-07,10.140000343322754,0
2008-04-08,9.75,0
2008-04-09,9.430000305175781,0
2008-04-10,9.5,0
2008-04-11,9.350000381469727,0
2008-04-14,9.319999694824219,0
2008-04-15,9.0600004196167,0
2008-04-16,9.4399995803833,0
2008-04-17,9.420000076293945,0
2008-04-18,9.579999923706055,0
2008-04-21,9.850000381469727,0
