Date,Close,signal
2015-03-17,13.25,0.0
2015-03-18,12.670000076293945,0.0
2015-03-19,12.869999885559082,0.0
2015-03-20,12.479999542236328,0.0
2015-03-23,12.600000381469727,0.0
2015-03-24,12.25,0.0
2015-03-25,11.869999885559082,0.0
2015-03-26,12.229999542236328,0.0
2015-03-27,13.09000015258789,0.0
2015-03-30,13.220000267028809,0.0
2015-03-31,13.1899995803833,0.0
2015-04-01,13.069999694824219,1.0
2015-04-02,13.359999656677246,0.0
2015-04-06,12.949999809265137,0.0
2015-04-07,13.270000457763672,0.0
2015-04-08,12.90999984741211,0.0
2015-04-09,13.220000267028809,0.0
2015-04-10,13.229999542236328,0.0
2015-04-13,13.350000381469727,0.0
2015-04-14,13.020000457763672,0.0
2015-04-15,13.649999618530273,0.0
2015-04-16,13.989999771118164,0.0
2015-04-17,13.649999618530273,0.0
2015-04-20,13.3100004196167,0.0
2015-04-21,13.350000381469727,0.0
2015-04-22,13.380000114440918,0.0
2015-04-23,13.899999618530273,0.0
2015-04-24,13.470000267028809,0.0
2015-04-27,13.0,0.0
2015-04-28,13.210000038146973,0.0
2015-04-29,12.850000381469727,0.0
2015-04-30,12.569999694824219,0.0
2015-05-01,12.75,0.0
2015-05-04,12.180000305175781,0.0
2015-05-05,12.109999656677246,0.0
2015-05-06,10.619999885559082,0.0
2015-05-07,10.920000076293945,0.0
2015-05-08,10.260000228881836,0.0
2015-05-11,10.579999923706055,0.0
2015-05-12,10.199999809265137,0.0
2015-05-13,9.819999694824219,0.0
2015-05-14,10.09000015258789,0.0
2015-05-15,10.539999961853027,0.0
2015-05-18,10.710000038146973,0.0
2015-05-19,10.369999885559082,0.0
2015-05-20,10.09000015258789,0.0
2015-05-21,10.010000228881836,0.0
2015-05-22,9.949999809265137,0.0
2015-05-26,9.789999961853027,0.0
2015-05-27,9.899999618530273,0.0
2015-05-28,9.819999694824219,0.0
2015-05-29,9.470000267028809,0.0
2015-06-01,9.289999961853027,0.0
2015-06-02,9.770000457763672,0.0
2015-06-03,9.890000343322754,1.0
2015-06-04,9.260000228881836,0.0
2015-06-05,9.130000114440918,0.0
2015-06-08,8.989999771118164,0.0
2015-06-09,8.859999656677246,0.0
2015-06-10,8.789999961853027,0.0
2015-06-11,9.029999732971191,0.0
2015-06-12,9.149999618530273,1.0
2015-06-15,8.970000267028809,0.0
2015-06-16,9.069999694824219,0.0
2015-06-17,9.050000190734863,0.0
2015-06-18,9.0,0.0
2015-06-19,9.09000015258789,0.0
2015-06-22,8.890000343322754,0.0
2015-06-23,8.869999885559082,0.0
2015-06-24,8.680000305175781,0.0
2015-06-25,8.5,0.0
2015-06-26,8.0600004196167,0.0
2015-06-29,7.840000152587891,0.0
2015-06-30,7.610000133514404,0.0
2015-07-01,7.610000133514404,0.0
2015-07-02,7.619999885559082,0.0
2015-07-06,7.449999809265137,0.0
2015-07-07,7.570000171661377,0.0
2015-07-08,6.199999809265137,0.0
2015-07-09,5.869999885559082,0.0
2015-07-10,5.989999771118164,0.0
2015-07-13,6.329999923706055,0.0
2015-07-14,6.679999828338623,0.0
2015-07-15,6.300000190734863,0.0
2015-07-16,6.329999923706055,0.0
2015-07-17,6.449999809265137,0.0
2015-07-20,6.159999847412109,0.0
2015-07-21,6.210000038146973,1.0
2015-07-22,5.880000114440918,0.0
2015-07-23,5.71999979019165,0.0
2015-07-24,5.760000228881836,0.0
2015-07-27,5.639999866485596,0.0
2015-07-28,5.630000114440918,0.0
2015-07-29,5.96999979019165,0.0
2015-07-30,5.989999771118164,0.0
2015-07-31,5.909999847412109,0.0
2015-08-03,5.46999979019165,0.0
2015-08-04,5.639999866485596,0.0
2015-08-05,6.980000019073486,0.0
2015-08-06,6.840000152587891,0.0
2015-08-07,6.239999771118164,0.0
2015-08-10,6.139999866485596,0.0
2015-08-11,5.670000076293945,0.0
2015-08-12,5.570000171661377,0.0
2015-08-13,5.440000057220459,0.0
2015-08-14,5.5,0.0
2015-08-17,5.599999904632568,0.0
2015-08-18,5.010000228881836,0.0
2015-08-19,4.96999979019165,0.0
2015-08-20,4.510000228881836,0.0
2015-08-21,4.420000076293945,0.0
2015-08-24,4.860000133514404,0.0
2015-08-25,4.340000152587891,0.0
2015-08-26,4.480000019073486,0.0
2015-08-27,4.630000114440918,0.0
2015-08-28,4.579999923706055,0.0
2015-08-31,4.599999904632568,0.0
2015-09-01,4.420000076293945,0.0
2015-09-02,4.420000076293945,1.0
2015-09-03,4.460000038146973,0.0
2015-09-04,4.489999771118164,0.0
2015-09-08,4.599999904632568,0.0
2015-09-09,4.440000057220459,0.0
2015-09-10,4.400000095367432,0.0
2015-09-11,4.489999771118164,0.0
2015-09-14,4.420000076293945,0.0
2015-09-15,4.480000019073486,0.0
2015-09-16,4.630000114440918,0.0
2015-09-17,4.630000114440918,0.0
2015-09-18,4.659999847412109,0.0
2015-09-21,4.389999866485596,0.0
2015-09-22,4.170000076293945,0.0
2015-09-23,4.03000020980835,0.0
2015-09-24,3.9700000286102295,0.0
2015-09-25,3.9000000953674316,0.0
2015-09-28,3.619999885559082,0.0
2015-09-29,3.549999952316284,0.0
2015-09-30,3.700000047683716,0.0
2015-10-01,3.6500000953674316,0.0
2015-10-02,4.070000171661377,0.0
2015-10-05,4.639999866485596,1.0
2015-10-06,4.769999980926514,0.0
2015-10-07,5.050000190734863,0.0
2015-10-08,5.21999979019165,0.0
2015-10-09,5.159999847412109,0.0
2015-10-12,5.079999923706055,0.0
2015-10-13,4.880000114440918,0.0
2015-10-14,4.989999771118164,0.0
2015-10-15,5.210000038146973,0.0
2015-10-16,4.960000038146973,0.0
2015-10-19,4.980000019073486,0.0
2015-10-20,3.75,0.0
2015-10-21,3.9800000190734863,0.0
2015-10-22,3.8299999237060547,0.0
2015-10-23,3.869999885559082,0.0
2015-10-26,4.03000020980835,0.0
2015-10-27,3.5,0.0
2015-10-28,3.700000047683716,0.0
2015-10-29,3.700000047683716,0.0
2015-10-30,3.5999999046325684,0.0
2015-11-02,3.490000009536743,0.0
2015-11-03,3.7200000286102295,0.0
2015-11-04,2.3299999237060547,0.0
2015-11-05,2.299999952316284,0.0
2015-11-06,2.190000057220459,0.0
2015-11-09,2.0999999046325684,0.0
2015-11-10,1.9199999570846558,0.0
2015-11-11,1.8700000047683716,0.0
2015-11-12,1.8600000143051147,0.0
2015-11-13,1.8799999952316284,0.0
2015-11-16,2.119999885559082,0.0
2015-11-17,1.8899999856948853,0.0
2015-11-18,1.899999976158142,0.0
2015-11-19,1.7300000190734863,0.0
2015-11-20,1.7100000381469727,0.0
2015-11-23,1.690000057220459,0.0
2015-11-24,1.7300000190734863,0.0
2015-11-25,1.75,1.0
2015-11-27,1.7699999809265137,0.0
2015-11-30,1.6699999570846558,0.0
2015-12-01,1.8899999856948853,0.0
2015-12-02,2.0199999809265137,0.0
2015-12-03,2.130000114440918,0.0
2015-12-04,2.0799999237060547,0.0
2015-12-07,2.259999990463257,0.0
2015-12-08,2.109999895095825,0.0
2015-12-09,2.2200000286102295,0.0
2015-12-10,2.1500000953674316,0.0
2015-12-11,2.0999999046325684,0.0
2015-12-14,2.2300000190734863,0.0
2015-12-15,2.4100000858306885,0.0
2015-12-16,3.3399999141693115,0.0
2015-12-17,3.1600000858306885,0.0
2015-12-18,3.009999990463257,0.0
2015-12-21,3.5899999141693115,0.0
2015-12-22,3.5399999618530273,0.0
2015-12-23,3.680000066757202,0.0
2015-12-24,3.619999885559082,0.0
2015-12-28,3.5899999141693115,0.0
2015-12-29,3.4600000381469727,0.0
2015-12-30,3.5,0.0
2015-12-31,3.509999990463257,0.0
2016-01-04,3.490000009536743,0.0
2016-01-05,3.3499999046325684,0.0
2016-01-06,3.1600000858306885,0.0
2016-01-07,3.0,0.0
2016-01-08,2.990000009536743,0.0
2016-01-11,2.799999952316284,0.0
2016-01-12,2.7100000381469727,0.0
2016-01-13,2.5,0.0
2016-01-14,2.3499999046325684,0.0
2016-01-15,2.190000057220459,0.0
2016-01-19,2.190000057220459,0.0
2016-01-20,2.0399999618530273,0.0
2016-01-21,2.4600000381469727,0.0
2016-01-22,2.359999895095825,0.0
2016-01-25,2.309999942779541,0.0
2016-01-26,2.3399999141693115,0.0
2016-01-27,2.259999990463257,0.0
2016-01-28,2.309999942779541,0.0
2016-01-29,2.430000066757202,0.0
2016-02-01,2.390000104904175,0.0
2016-02-02,2.2100000381469727,0.0
2016-02-03,2.309999942779541,0.0
2016-02-04,2.309999942779541,0.0
2016-02-05,2.130000114440918,0.0
2016-02-08,2.0899999141693115,0.0
2016-02-09,1.940000057220459,0.0
2016-02-10,1.899999976158142,0.0
2016-02-11,1.8300000429153442,0.0
2016-02-12,1.9500000476837158,0.0
2016-02-16,2.130000114440918,0.0
2016-02-17,2.240000009536743,0.0
2016-02-18,2.0999999046325684,1.0
2016-02-19,2.140000104904175,0.0
2016-02-22,2.2100000381469727,0.0
2016-02-23,2.3499999046325684,0.0
2016-02-24,1.9800000190734863,0.0
2016-02-25,1.9600000381469727,0.0
2016-02-26,1.9199999570846558,0.0
2016-02-29,2.3299999237060547,0.0
2016-03-01,2.440000057220459,0.0
2016-03-02,2.609999895095825,0.0
2016-03-03,3.3299999237060547,0.0
2016-03-04,3.049999952316284,0.0
2016-03-07,3.299999952316284,0.0
2016-03-08,2.9200000762939453,0.0
2016-03-09,3.109999895095825,0.0
2016-03-10,2.940000057220459,0.0
2016-03-11,2.940000057220459,0.0
2016-03-14,2.819999933242798,0.0
2016-03-15,2.6700000762939453,0.0
2016-03-16,2.559999942779541,0.0
2016-03-17,2.700000047683716,0.0
2016-03-18,2.630000114440918,0.0
2016-03-21,2.5399999618530273,0.0
2016-03-22,2.4600000381469727,0.0
2016-03-23,2.259999990463257,0.0
2016-03-24,2.2100000381469727,0.0
2016-03-28,2.130000114440918,0.0
2016-03-29,2.140000104904175,0.0
2016-03-30,2.2899999618530273,0.0
2016-03-31,2.3299999237060547,0.0
2016-04-01,2.390000104904175,0.0
2016-04-04,2.569999933242798,0.0
2016-04-05,2.5899999141693115,0.0
2016-04-06,2.5799999237060547,0.0
2016-04-07,2.450000047683716,1.0
2016-04-08,2.309999942779541,0.0
2016-04-11,2.319999933242798,0.0
2016-04-12,2.390000104904175,0.0
2016-04-13,2.559999942779541,0.0
2016-04-14,2.7100000381469727,1.0
2016-04-15,2.569999933242798,0.0
2016-04-18,2.630000114440918,0.0
2016-04-19,2.5299999713897705,0.0
2016-04-20,2.5399999618530273,0.0
2016-04-21,2.490000009536743,0.0
2016-04-22,2.569999933242798,0.0
2016-04-25,2.5,0.0
2016-04-26,2.640000104904175,0.0
2016-04-27,2.680000066757202,0.0
2016-04-28,2.5799999237060547,0.0
2016-04-29,2.509999990463257,0.0
2016-05-02,2.559999942779541,0.0
2016-05-03,2.4600000381469727,0.0
2016-05-04,2.0999999046325684,0.0
2016-05-05,2.0799999237060547,0.0
2016-05-06,1.9199999570846558,0.0
2016-05-09,1.9299999475479126,0.0
2016-05-10,1.940000057220459,0.0
2016-05-11,1.899999976158142,0.0
2016-05-12,1.7999999523162842,0.0
2016-05-13,1.7699999809265137,0.0
2016-05-16,1.809999942779541,0.0
2016-05-17,1.7899999618530273,0.0
2016-05-18,1.850000023841858,0.0
2016-05-19,1.840000033378601,0.0
2016-05-20,1.850000023841858,0.0
2016-05-23,1.9800000190734863,0.0
2016-05-24,1.940000057220459,0.0
2016-05-25,2.049999952316284,1.0
2016-05-26,2.009999990463257,0.0
2016-05-27,2.109999895095825,0.0
2016-05-31,2.0899999141693115,0.0
2016-06-01,2.0899999141693115,0.0
2016-06-02,2.0899999141693115,0.0
2016-06-03,2.009999990463257,0.0
2016-06-06,2.2899999618530273,0.0
2016-06-07,2.2300000190734863,0.0
2016-06-08,2.2300000190734863,0.0
2016-06-09,2.0999999046325684,0.0
2016-06-10,2.0299999713897705,0.0
2016-06-13,1.940000057220459,0.0
2016-06-14,2.0,0.0
2016-06-15,2.069999933242798,0.0
2016-06-16,2.009999990463257,0.0
2016-06-17,2.119999885559082,0.0
2016-06-20,2.140000104904175,0.0
2016-06-21,2.1500000953674316,0.0
2016-06-22,2.130000114440918,0.0
2016-06-23,2.2799999713897705,0.0
2016-06-24,2.0799999237060547,0.0
2016-06-27,1.909999966621399,0.0
2016-06-28,1.9500000476837158,0.0
2016-06-29,1.8899999856948853,0.0
2016-06-30,1.9900000095367432,0.0
2016-07-01,1.9600000381469727,0.0
2016-07-05,1.899999976158142,0.0
2016-07-06,1.8899999856948853,0.0
2016-07-07,1.8899999856948853,0.0
2016-07-08,1.9600000381469727,0.0
2016-07-11,2.059999942779541,0.0
2016-07-12,2.049999952316284,0.0
2016-07-13,1.9600000381469727,1.0
2016-07-14,1.899999976158142,0.0
2016-07-15,1.8799999952316284,0.0
2016-07-18,1.8899999856948853,0.0
2016-07-19,1.8200000524520874,0.0
2016-07-20,1.840000033378601,0.0
2016-07-21,1.850000023841858,0.0
2016-07-22,1.850000023841858,0.0
2016-07-25,1.7599999904632568,0.0
2016-07-26,1.7799999713897705,0.0
2016-07-27,1.809999942779541,0.0
2016-07-28,1.7999999523162842,0.0
2016-07-29,1.7999999523162842,0.0
2016-08-01,1.809999942779541,0.0
2016-08-02,1.7899999618530273,0.0
2016-08-03,1.7899999618530273,0.0
2016-08-04,1.7999999523162842,1.0
2016-08-05,1.8899999856948853,0.0
2016-08-08,1.9299999475479126,0.0
2016-08-09,1.9800000190734863,0.0
2016-08-10,1.8300000429153442,0.0
2016-08-11,1.7799999713897705,0.0
2016-08-12,1.7799999713897705,0.0
2016-08-15,1.8899999856948853,0.0
2016-08-16,1.8200000524520874,0.0
2016-08-17,1.8300000429153442,0.0
2016-08-18,1.8899999856948853,0.0
2016-08-19,1.9500000476837158,0.0
2016-08-22,1.899999976158142,0.0
2016-08-23,1.9199999570846558,0.0
2016-08-24,1.8700000047683716,0.0
2016-08-25,1.840000033378601,0.0
2016-08-26,1.809999942779541,0.0
2016-08-29,1.840000033378601,0.0
2016-08-30,1.840000033378601,0.0
2016-08-31,1.8200000524520874,0.0
2016-09-01,1.8200000524520874,0.0
2016-09-02,1.8200000524520874,0.0
2016-09-06,1.850000023841858,0.0
2016-09-07,1.8200000524520874,0.0
2016-09-08,1.7999999523162842,0.0
2016-09-09,1.7999999523162842,0.0
2016-09-12,1.7999999523162842,0.0
2016-09-13,1.75,0.0
2016-09-14,1.7000000476837158,0.0
2016-09-15,1.6699999570846558,0.0
2016-09-16,1.440000057220459,0.0
2016-09-19,1.4800000190734863,0.0
2016-09-20,1.399999976158142,0.0
2016-09-21,1.4800000190734863,0.0
2016-09-22,1.6699999570846558,0.0
2016-09-23,1.2000000476837158,0.0
2016-09-26,1.2000000476837158,0.0
2016-09-27,1.2000000476837158,0.0
2016-09-28,1.190000057220459,0.0
2016-09-29,1.2000000476837158,0.0
2016-09-30,1.1799999475479126,0.0
2016-10-03,1.190000057220459,0.0
2016-10-04,1.2000000476837158,0.0
2016-10-05,1.190000057220459,0.0
2016-10-06,1.2100000381469727,0.0
2016-10-07,1.159999966621399,0.0
2016-10-10,1.059999942779541,0.0
2016-10-11,1.0700000524520874,0.0
2016-10-12,1.090000033378601,0.0
2016-10-13,1.100000023841858,0.0
2016-10-14,1.1399999856948853,1.0
2016-10-17,1.149999976158142,0.0
2016-10-18,1.1299999952316284,0.0
2016-10-19,1.1200000047683716,0.0
2016-10-20,1.149999976158142,0.0
2016-10-21,1.159999966621399,0.0
2016-10-24,1.1399999856948853,0.0
2016-10-25,1.1100000143051147,0.0
2016-10-26,1.059999942779541,0.0
2016-10-27,1.090000033378601,0.0
2016-10-28,1.0700000524520874,0.0
2016-10-31,1.0,0.0
2016-11-01,1.0099999904632568,0.0
2016-11-02,1.1699999570846558,0.0
2016-11-03,1.2000000476837158,0.0
2016-11-04,1.1699999570846558,0.0
2016-11-07,1.159999966621399,0.0
2016-11-08,1.2000000476837158,0.0
2016-11-09,1.1100000143051147,0.0
2016-11-10,1.1200000047683716,0.0
2016-11-11,1.1399999856948853,0.0
2016-11-14,1.1399999856948853,0.0
2016-11-15,1.0499999523162842,0.0
2016-11-16,1.1100000143051147,0.0
2016-11-17,1.1299999952316284,0.0
2016-11-18,1.100000023841858,0.0
2016-11-21,1.0800000429153442,0.0
2016-11-22,1.090000033378601,0.0
2016-11-23,1.1399999856948853,0.0
2016-11-25,1.1399999856948853,0.0
2016-11-28,1.1299999952316284,0.0
2016-11-29,1.1200000047683716,0.0
2016-11-30,1.1200000047683716,0.0
2016-12-01,1.1100000143051147,0.0
2016-12-02,1.1399999856948853,0.0
2016-12-05,1.149999976158142,0.0
2016-12-06,1.3700000047683716,0.0
2016-12-07,1.3200000524520874,0.0
2016-12-08,1.340000033378601,0.0
2016-12-09,1.3200000524520874,0.0
2016-12-12,1.25,0.0
2016-12-13,1.2799999713897705,0.0
2016-12-14,1.2000000476837158,0.0
2016-12-15,1.1799999475479126,0.0
2016-12-16,1.2400000095367432,0.0
2016-12-19,1.2999999523162842,0.0
2016-12-20,1.2699999809265137,0.0
2016-12-21,1.2100000381469727,0.0
2016-12-22,1.2300000190734863,0.0
2016-12-23,1.1299999952316284,0.0
2016-12-27,1.059999942779541,0.0
2016-12-28,0.9800000190734863,0.0
2016-12-29,0.9700000286102295,0.0
2016-12-30,1.0099999904632568,0.0
2017-01-03,1.0499999523162842,0.0
2017-01-04,1.149999976158142,0.0
2017-01-05,1.1200000047683716,0.0
2017-01-06,1.1100000143051147,0.0
2017-01-09,1.1100000143051147,0.0
2017-01-10,1.1299999952316284,0.0
2017-01-11,1.440000057220459,0.0
2017-01-12,1.3600000143051147,1.0
2017-01-13,1.5399999618530273,0.0
2017-01-17,1.649999976158142,0.0
2017-01-18,1.8899999856948853,0.0
2017-01-19,1.7799999713897705,0.0
2017-01-20,1.850000023841858,0.0
2017-01-23,1.7000000476837158,0.0
2017-01-24,1.659999966621399,0.0
2017-01-25,1.7100000381469727,0.0
2017-01-26,1.6399999856948853,0.0
2017-01-27,1.600000023841858,0.0
2017-01-30,1.4900000095367432,0.0
2017-01-31,1.4900000095367432,0.0
2017-02-01,1.5099999904632568,0.0
2017-02-02,1.4700000286102295,0.0
2017-02-03,1.4299999475479126,0.0
2017-02-06,1.4199999570846558,0.0
2017-02-07,1.4500000476837158,0.0
2017-02-08,1.5399999618530273,0.0
2017-02-09,1.559999942779541,0.0
2017-02-10,1.559999942779541,0.0
2017-02-13,1.5099999904632568,0.0
2017-02-14,1.5,0.0
2017-02-15,1.600000023841858,0.0
2017-02-16,1.6100000143051147,0.0
2017-02-17,1.6399999856948853,0.0
2017-02-21,1.690000057220459,0.0
2017-02-22,1.6100000143051147,1.0
2017-02-23,1.690000057220459,0.0
2017-02-24,1.8600000143051147,0.0
2017-02-27,1.899999976158142,0.0
2017-02-28,1.7899999618530273,0.0
2017-03-01,1.6100000143051147,0.0
2017-03-02,1.5299999713897705,0.0
2017-03-03,1.4700000286102295,0.0
2017-03-06,1.3600000143051147,0.0
2017-03-07,1.2799999713897705,0.0
2017-03-08,1.2200000286102295,0.0
2017-03-09,1.1399999856948853,0.0
2017-03-10,1.3300000429153442,0.0
2017-03-13,1.2300000190734863,0.0
2017-03-14,1.2799999713897705,0.0
2017-03-15,1.3700000047683716,0.0
2017-03-16,1.3700000047683716,0.0
2017-03-17,1.399999976158142,0.0
2017-03-20,1.340000033378601,0.0
2017-03-21,1.25,0.0
2017-03-22,1.2400000095367432,0.0
2017-03-23,1.2400000095367432,0.0
2017-03-24,1.2400000095367432,0.0
2017-03-27,1.2400000095367432,0.0
2017-03-28,1.25,0.0
2017-03-29,1.2999999523162842,0.0
2017-03-30,1.350000023841858,1.0
2017-03-31,1.3700000047683716,0.0
2017-04-03,1.3700000047683716,0.0
2017-04-04,1.399999976158142,0.0
2017-04-05,1.2899999618530273,0.0
2017-04-06,1.350000023841858,0.0
2017-04-07,1.3600000143051147,0.0
2017-04-10,1.350000023841858,0.0
2017-04-11,1.340000033378601,0.0
2017-04-12,1.340000033378601,0.0
2017-04-13,1.309999942779541,0.0
2017-04-17,1.309999942779541,0.0
2017-04-18,1.2599999904632568,0.0
2017-04-19,1.190000057220459,0.0
2017-04-20,1.1799999475479126,0.0
2017-04-21,1.2300000190734863,0.0
2017-04-24,1.2799999713897705,0.0
2017-04-25,1.2899999618530273,0.0
2017-04-26,1.2699999809265137,0.0
2017-04-27,1.2400000095367432,1.0
2017-04-28,1.190000057220459,0.0
2017-05-01,1.2000000476837158,0.0
2017-05-02,1.2300000190734863,0.0
2017-05-03,1.159999966621399,0.0
2017-05-04,1.1200000047683716,0.0
2017-05-05,1.159999966621399,0.0
2017-05-08,1.1699999570846558,0.0
2017-05-09,1.149999976158142,0.0
2017-05-10,1.059999942779541,0.0
2017-05-11,0.9200000166893005,0.0
2017-05-12,0.8299999833106995,0.0
2017-05-15,0.7699999809265137,0.0
2017-05-16,0.7699999809265137,0.0
2017-05-17,0.7099999785423279,0.0
2017-05-18,0.699999988079071,0.0
2017-05-19,0.7200000286102295,0.0
2017-05-22,0.7799999713897705,0.0
2017-05-23,0.7699999809265137,0.0
2017-05-24,0.7300000190734863,0.0
2017-05-25,0.7300000190734863,0.0
2017-05-26,0.7200000286102295,0.0
2017-05-30,0.75,0.0
2017-05-31,0.7599999904632568,0.0
2017-06-01,0.7799999713897705,1.0
2017-06-02,0.8199999928474426,0.0
2017-06-05,0.7799999713897705,0.0
2017-06-06,0.7599999904632568,0.0
2017-06-07,0.7699999809265137,0.0
2017-06-08,0.7900000214576721,0.0
2017-06-09,0.7799999713897705,0.0
2017-06-12,0.7699999809265137,0.0
2017-06-13,0.8199999928474426,0.0
2017-06-14,0.800000011920929,0.0
2017-06-15,0.7900000214576721,0.0
2017-06-16,0.7699999809265137,0.0
2017-06-19,0.800000011920929,0.0
2017-06-20,0.8399999737739563,0.0
2017-06-21,0.8299999833106995,0.0
2017-06-22,0.8700000047683716,0.0
2017-06-23,0.8899999856948853,0.0
2017-06-26,0.8500000238418579,0.0
2017-06-27,0.8500000238418579,0.0
2017-06-28,0.8700000047683716,0.0
2017-06-29,0.8500000238418579,0.0
2017-06-30,0.8700000047683716,0.0
2017-07-03,0.8600000143051147,0.0
2017-07-05,0.8199999928474426,0.0
2017-07-06,0.8199999928474426,0.0
2017-07-07,0.800000011920929,0.0
2017-07-10,0.8299999833106995,0.0
2017-07-11,0.7900000214576721,0.0
2017-07-12,0.8199999928474426,0.0
2017-07-13,0.8100000023841858,0.0
2017-07-14,0.8199999928474426,0.0
2017-07-17,0.800000011920929,1.0
2017-07-18,0.800000011920929,0.0
2017-07-19,0.800000011920929,0.0
2017-07-20,0.8399999737739563,0.0
2017-07-21,0.8600000143051147,1.0
2017-07-24,0.8899999856948853,0.0
2017-07-25,0.9900000095367432,0.0
2017-07-26,1.0099999904632568,0.0
2017-07-27,0.949999988079071,0.0
2017-07-28,0.9599999785423279,0.0
2017-07-31,0.9399999976158142,0.0
2017-08-01,0.9599999785423279,0.0
2017-08-02,0.9399999976158142,0.0
2017-08-03,0.9399999976158142,0.0
2017-08-04,0.9300000071525574,0.0
2017-08-07,0.8700000047683716,0.0
2017-08-08,0.8899999856948853,0.0
2017-08-09,0.9300000071525574,0.0
2017-08-10,0.8299999833106995,0.0
2017-08-11,0.8199999928474426,0.0
2017-08-14,0.8199999928474426,0.0
2017-08-15,0.7799999713897705,0.0
2017-08-16,0.8199999928474426,0.0
2017-08-17,0.8199999928474426,0.0
2017-08-18,0.8700000047683716,0.0
2017-08-21,0.8399999737739563,0.0
2017-08-22,0.8399999737739563,0.0
2017-08-23,0.8600000143051147,0.0
2017-08-24,0.9100000262260437,0.0
2017-08-25,0.9399999976158142,1.0
2017-08-28,0.9200000166893005,0.0
2017-08-29,0.9200000166893005,0.0
2017-08-30,0.949999988079071,0.0
2017-08-31,0.9200000166893005,0.0
2017-09-01,0.9800000190734863,0.0
2017-09-05,1.090000033378601,0.0
2017-09-06,1.1100000143051147,0.0
2017-09-07,1.2999999523162842,0.0
2017-09-08,1.2999999523162842,0.0
2017-09-11,1.25,0.0
2017-09-12,1.2100000381469727,0.0
2017-09-13,1.2899999618530273,0.0
2017-09-14,1.2999999523162842,0.0
2017-09-15,1.5299999713897705,0.0
2017-09-18,1.5099999904632568,0.0
2017-09-19,1.5099999904632568,0.0
2017-09-20,1.5199999809265137,0.0
2017-09-21,1.409999966621399,0.0
2017-09-22,1.409999966621399,0.0
2017-09-25,1.3600000143051147,0.0
2017-09-26,1.3700000047683716,0.0
2017-09-27,1.4500000476837158,0.0
2017-09-28,1.5099999904632568,0.0
2017-09-29,1.5199999809265137,0.0
2017-10-02,1.5299999713897705,0.0
2017-10-03,1.590000033378601,0.0
2017-10-04,1.5199999809265137,1.0
2017-10-05,1.5299999713897705,0.0
2017-10-06,1.4900000095367432,0.0
2017-10-09,1.4299999475479126,0.0
2017-10-10,1.3799999952316284,0.0
2017-10-11,1.399999976158142,0.0
2017-10-12,1.409999966621399,0.0
2017-10-13,1.3899999856948853,0.0
2017-10-16,1.409999966621399,0.0
2017-10-17,1.3700000047683716,0.0
2017-10-18,1.2599999904632568,0.0
2017-10-19,1.2899999618530273,0.0
2017-10-20,1.3700000047683716,0.0
2017-10-23,1.3200000524520874,0.0
2017-10-24,1.3300000429153442,0.0
2017-10-25,1.2699999809265137,0.0
2017-10-26,1.3200000524520874,0.0
2017-10-27,1.3600000143051147,0.0
2017-10-30,1.4900000095367432,0.0
2017-10-31,1.5299999713897705,0.0
2017-11-01,1.399999976158142,1.0
2017-11-02,1.4500000476837158,0.0
2017-11-03,1.4800000190734863,0.0
2017-11-06,1.4900000095367432,0.0
2017-11-07,1.4600000381469727,0.0
2017-11-08,1.75,0.0
2017-11-09,1.8300000429153442,0.0
2017-11-10,1.9700000286102295,0.0
2017-11-13,2.319999933242798,0.0
2017-11-14,2.369999885559082,0.0
2017-11-15,2.609999895095825,0.0
2017-11-16,2.7799999713897705,0.0
2017-11-17,2.7699999809265137,0.0
2017-11-20,2.559999942779541,0.0
2017-11-21,2.7799999713897705,0.0
2017-11-22,2.809999942779541,0.0
2017-11-24,2.6600000858306885,0.0
2017-11-27,3.0,0.0
2017-11-28,3.140000104904175,0.0
2017-11-29,2.869999885559082,0.0
2017-11-30,2.9000000953674316,0.0
2017-12-01,2.9000000953674316,0.0
2017-12-04,2.6500000953674316,0.0
2017-12-05,2.759999990463257,0.0
2017-12-06,2.700000047683716,0.0
2017-12-07,2.799999952316284,0.0
2017-12-08,2.7699999809265137,0.0
2017-12-11,2.700000047683716,0.0
2017-12-12,2.7200000286102295,0.0
2017-12-13,2.6600000858306885,0.0
2017-12-14,2.700000047683716,0.0
2017-12-15,2.799999952316284,0.0
2017-12-18,2.559999942779541,0.0
2017-12-19,2.4700000286102295,0.0
2017-12-20,2.5199999809265137,0.0
2017-12-21,2.549999952316284,0.0
2017-12-22,2.5299999713897705,0.0
2017-12-26,2.4200000762939453,0.0
2017-12-27,2.450000047683716,0.0
2017-12-28,2.490000009536743,0.0
2017-12-29,2.4100000858306885,0.0
2018-01-02,2.5999999046325684,0.0
2018-01-03,2.5799999237060547,0.0
2018-01-04,2.5,0.0
2018-01-05,2.4700000286102295,0.0
2018-01-08,2.4100000858306885,0.0
2018-01-09,2.380000114440918,0.0
2018-01-10,2.259999990463257,0.0
2018-01-11,2.4000000953674316,0.0
2018-01-12,2.240000009536743,0.0
2018-01-16,2.0899999141693115,0.0
2018-01-17,2.0999999046325684,0.0
2018-01-18,1.940000057220459,0.0
2018-01-19,1.9500000476837158,0.0
2018-01-22,1.9700000286102295,0.0
2018-01-23,2.059999942779541,0.0
2018-01-24,2.0199999809265137,0.0
2018-01-25,2.0899999141693115,0.0
